epoch,train_loss,val_loss,val_acc,val_macro_f1
11,0.235821,1.133044,0.717729,0.670391
12,0.218881,1.081639,0.737234,0.695804
13,0.199044,1.232030,0.735490,0.689836
14,0.186375,1.346647,0.710910,0.666656
15,0.171264,1.298398,0.731050,0.689841
16,0.156901,1.569991,0.723438,0.671907
17,0.146758,1.212190,0.726610,0.684716
18,0.141318,1.240366,0.736124,0.692725
19,0.129717,1.570388,0.726610,0.679629
20,0.121022,1.269287,0.748969,0.706487
21,0.115647,1.489419,0.743419,0.698239
22,0.112489,1.599407,0.690136,0.649557
23,0.106756,1.457607,0.755788,0.715781
24,0.100499,1.570774,0.713923,0.664481
25,0.094965,1.393346,0.755947,0.712487
26,0.089460,1.620394,0.747701,0.704931
27,0.083343,1.831423,0.689026,0.643227
28,0.078479,1.800032,0.728671,0.694073
29,0.079901,1.605630,0.718205,0.683172
30,0.073352,1.693962,0.730098,0.682642
31,0.069345,1.738835,0.741357,0.694347
32,0.068943,1.552795,0.720108,0.675911
33,0.065658,1.659775,0.723121,0.685991
34,0.062187,1.541198,0.730257,0.695080
35,0.059349,1.565580,0.745956,0.707904
36,0.057110,1.686336,0.724707,0.686780
37,0.054234,1.877337,0.715033,0.666316
38,0.052562,1.747169,0.716302,0.673281
39,0.053519,1.557483,0.742943,0.703409
40,0.050074,1.637339,0.730733,0.688355
41,0.039068,1.441487,0.765937,0.727776
42,0.035059,1.663918,0.725024,0.686309
43,0.034393,1.592842,0.742150,0.703987
44,0.033468,1.720032,0.720425,0.674657
45,0.031846,1.671924,0.757215,0.715334
46,0.031985,1.931009,0.716302,0.673019
47,0.031059,1.761517,0.740089,0.698257
48,0.032321,1.851650,0.745480,0.705221
49,0.032214,1.844232,0.738662,0.693225
50,0.031486,1.922995,0.696797,0.657044
51,0.029507,1.858161,0.753251,0.712408
52,0.030257,1.756464,0.730257,0.692198
53,0.031765,1.582636,0.761973,0.722482
54,0.029133,1.529262,0.748969,0.710499
55,0.030803,1.809504,0.743419,0.699852
56,0.030910,1.717646,0.730257,0.687909
57,0.029682,1.837500,0.735966,0.692269
58,0.029618,1.799026,0.719791,0.674029
59,0.029725,1.712124,0.738344,0.695377
60,0.029033,1.795343,0.740406,0.696355
61,0.027723,1.740370,0.746273,0.702471
62,0.028704,2.104802,0.728037,0.683550
63,0.030014,1.743389,0.714875,0.670977
64,0.029207,1.646269,0.745480,0.706985
65,0.028627,1.905984,0.760387,0.715964
66,0.028442,1.650659,0.729305,0.691096
67,0.029217,1.553425,0.756105,0.717051
68,0.027838,1.839000,0.756422,0.716033
69,0.027577,1.827013,0.725658,0.688569
70,0.026860,2.370506,0.732794,0.685340
71,0.028543,1.976501,0.741357,0.700339
72,0.027243,1.633499,0.758801,0.720781
73,0.026666,2.001145,0.699334,0.652666
74,0.027536,1.540614,0.765303,0.726755
75,0.027893,1.779994,0.763876,0.724072
76,0.025486,1.672668,0.744212,0.704161
77,0.026825,1.483284,0.780685,0.742597
78,0.026759,1.691423,0.748335,0.708824
79,0.026778,1.878703,0.728830,0.681808
80,0.026248,1.858763,0.735649,0.693008
81,0.025182,2.199052,0.740406,0.686441
82,0.024021,1.838314,0.771329,0.729952
83,0.025979,1.741059,0.746749,0.705243
84,0.024751,1.772780,0.748335,0.714405
85,0.024698,1.708879,0.768950,0.731794
86,0.024525,1.659296,0.735966,0.697223
87,0.024526,1.708177,0.772439,0.733796
88,0.025645,1.747478,0.766096,0.725112
89,0.025368,1.741599,0.770060,0.732308
90,0.024765,1.619455,0.765779,0.728302
91,0.025873,1.649200,0.776879,0.737826
92,0.025381,1.705747,0.745798,0.707058
93,0.025486,1.901105,0.716302,0.670634
94,0.025829,2.332234,0.729147,0.683555
95,0.025296,1.786367,0.743736,0.700932
96,0.025479,1.876783,0.712813,0.681632
97,0.025961,1.983786,0.735807,0.691748
98,0.025734,1.640855,0.753885,0.715493
99,0.024714,1.871967,0.751665,0.709034
100,0.024020,1.839309,0.741357,0.700514
1,1.194630,1.637751,0.437203,0.389464
2,0.788211,1.107577,0.620679,0.520739
3,0.645578,1.503008,0.565176,0.470982
1,1.400565,1.268788,0.468284,0.398214
2,1.009553,1.186528,0.569141,0.490781
3,0.839409,0.870606,0.667935,0.608358
4,0.742417,0.764161,0.715350,0.686928
5,0.668906,0.827324,0.668570,0.619742
6,0.614502,0.849540,0.676340,0.615479
7,0.569413,0.816191,0.697272,0.639776
8,0.526345,0.765512,0.726610,0.678843
9,0.491810,0.787490,0.738186,0.708755
10,0.455407,0.842944,0.751665,0.704770
11,0.426203,0.964312,0.704726,0.651828
12,0.396984,0.935032,0.722169,0.683019
13,0.368725,1.063947,0.726292,0.681725
14,0.347413,0.763078,0.779258,0.744565
15,0.324080,1.034896,0.722487,0.690559
16,0.304683,0.917590,0.746749,0.718803
17,0.288402,1.211351,0.673803,0.643097
18,0.270584,0.799560,0.786077,0.754708
19,0.257187,1.148252,0.750714,0.707366
20,0.243466,0.939815,0.776403,0.746845
21,0.227295,0.974363,0.765937,0.729188
22,0.219304,1.078039,0.783064,0.741447
23,0.212502,0.948954,0.770853,0.734430
24,0.199986,0.935461,0.781795,0.745340
25,0.192020,1.207703,0.742626,0.696833
26,0.179312,1.159764,0.754995,0.712789
27,0.173720,1.078748,0.779099,0.743364
28,0.167568,1.010415,0.769267,0.732652
29,0.159464,1.041260,0.781637,0.747668
30,0.155465,1.216792,0.761656,0.723532
31,0.147610,1.074325,0.781478,0.748063
32,0.145112,1.222057,0.764034,0.723670
33,0.135202,1.302201,0.751031,0.711464
34,0.130886,1.434721,0.732794,0.688986
35,0.126240,1.255642,0.768474,0.730398
36,0.122123,1.397378,0.762924,0.720949
37,0.118718,1.300784,0.772439,0.726417
38,0.111115,1.415464,0.727244,0.683978
39,0.109103,1.508524,0.722645,0.689293
40,0.109359,1.458722,0.755947,0.712481
41,0.090967,1.337360,0.760228,0.723582
42,0.089957,1.212263,0.773390,0.736516
43,0.087810,1.555498,0.740089,0.697948
44,0.089423,1.316854,0.755947,0.721093
45,0.087390,1.391673,0.773549,0.728412
46,0.087643,1.233307,0.764669,0.727816
47,0.085003,1.269788,0.760704,0.724029
48,0.086289,1.287584,0.761021,0.724326
49,0.085797,1.154208,0.752141,0.719131
50,0.085972,1.119906,0.771012,0.741344
51,0.086993,1.316750,0.780526,0.742187
52,0.084780,1.296099,0.747225,0.709408
53,0.083823,1.348338,0.774025,0.733705
54,0.085409,1.263268,0.784015,0.746358
55,0.084792,1.369638,0.761338,0.723205
56,0.084853,1.298938,0.771170,0.734702
57,0.079806,1.345583,0.743102,0.702172
58,0.084130,1.185089,0.769109,0.734778
59,0.082438,1.325989,0.762448,0.724797
60,0.082125,1.368810,0.764034,0.726728
61,0.081318,1.547448,0.739137,0.695318
62,0.082205,1.291628,0.745639,0.709651
63,0.082217,1.523923,0.719791,0.680226
64,0.078440,1.294822,0.783539,0.745091
65,0.079936,1.717624,0.743736,0.701135
66,0.080314,1.428829,0.733270,0.694082
67,0.080896,1.388958,0.764351,0.727340
68,0.077435,1.443306,0.767682,0.731782
69,0.078132,1.156528,0.771646,0.738095
70,0.077372,1.270628,0.755471,0.718764
71,0.077969,1.443481,0.781161,0.737844
72,0.077407,1.134301,0.780209,0.746165
73,0.078906,1.724660,0.732953,0.689753
74,0.076517,1.541566,0.734539,0.695899
75,0.078812,1.505054,0.759277,0.722714
76,0.073906,1.313636,0.777355,0.741884
77,0.078258,1.560401,0.710910,0.664824
78,0.075986,1.325952,0.753409,0.716556
79,0.074517,1.289970,0.768474,0.732481
80,0.077484,1.385770,0.780685,0.744066
81,0.075608,1.357210,0.754520,0.715545
82,0.073446,1.379133,0.765620,0.726853
83,0.074277,1.311207,0.777355,0.739706
84,0.072864,1.198247,0.786077,0.753461
85,0.073540,1.620016,0.739137,0.689314
86,0.073743,1.570987,0.740565,0.701159
87,0.074078,1.504333,0.738979,0.697891
88,0.075345,1.565152,0.764986,0.725060
89,0.074887,1.373307,0.749128,0.710526
90,0.072899,1.301787,0.761338,0.723182
91,0.075664,1.300296,0.779734,0.741349
92,0.074486,1.336338,0.763559,0.726285
93,0.072496,1.398054,0.754837,0.719462
94,0.073765,1.321963,0.756898,0.718848
95,0.073927,1.366317,0.771329,0.729651
96,0.075097,1.696346,0.754044,0.699693
97,0.076022,1.473483,0.761497,0.717548
98,0.071858,1.317301,0.760228,0.722683
99,0.073782,1.434103,0.763400,0.720812
100,0.072883,1.329553,0.773866,0.737001
1,1.416627,2.027765,0.325563,0.278073
2,1.014014,1.681434,0.431335,0.325601
3,0.830128,1.100026,0.577069,0.483480
4,0.742665,1.309891,0.592452,0.496734
5,0.684425,0.997527,0.670314,0.579043
6,0.638835,0.791086,0.699493,0.656536
7,0.595841,1.167320,0.631304,0.541978
8,0.558702,0.741534,0.727720,0.674682
9,0.523403,0.811032,0.716461,0.661902
10,0.488216,0.823577,0.715509,0.671221
11,0.458828,0.778068,0.733270,0.696644
12,0.424945,1.051189,0.705836,0.659564
13,0.400027,1.190372,0.676657,0.629303
14,0.373280,0.905028,0.734539,0.694450
15,0.347880,0.946521,0.710276,0.676357
16,0.328298,0.968592,0.726134,0.681052
17,0.307428,0.939022,0.731843,0.698639
18,0.294099,1.414896,0.639391,0.593630
19,0.274136,1.216370,0.702347,0.657948
20,0.261796,1.301720,0.713289,0.652612
21,0.248766,1.080583,0.709959,0.670084
22,0.236885,1.023640,0.738186,0.698453
23,0.225383,1.378163,0.697431,0.649681
24,0.215761,0.993827,0.737552,0.700543
25,0.203059,1.351508,0.673961,0.651446
26,0.193971,1.129281,0.720108,0.678693
27,0.185821,1.140996,0.732477,0.690176
28,0.177784,1.153483,0.739930,0.700106
29,0.169396,1.296270,0.723755,0.684432
30,0.162484,1.236937,0.714082,0.670476
31,0.158606,0.980301,0.752458,0.715713
32,0.151333,1.596003,0.651760,0.628823
33,0.144779,1.085463,0.749128,0.712417
34,0.141146,1.115104,0.743578,0.702063
35,0.134464,1.560585,0.683952,0.637763
36,0.129644,1.371145,0.703457,0.665920
37,0.124385,1.263877,0.730415,0.697275
38,0.121377,1.199409,0.745163,0.709354
39,0.115479,1.346366,0.715192,0.670371
40,0.113687,1.433353,0.720425,0.676081
41,0.098986,1.332810,0.712813,0.676868
42,0.093028,1.463179,0.699493,0.649787
43,0.091726,1.299440,0.741675,0.697444
44,0.095138,1.202989,0.731843,0.698558
45,0.089997,1.169361,0.753568,0.717480
46,0.090550,1.448008,0.744846,0.700263
47,0.090290,1.179826,0.771805,0.731533
48,0.092680,1.264216,0.753885,0.716495
49,0.089488,1.259517,0.754837,0.713515
50,0.086824,1.316453,0.732636,0.692276
51,0.090576,1.336933,0.752458,0.709561
52,0.090776,1.384038,0.745322,0.704128
53,0.088064,1.211181,0.745322,0.712460
54,0.088311,1.242899,0.746591,0.711824
55,0.088077,1.301565,0.740089,0.702872
56,0.087545,1.234304,0.767999,0.727271
57,0.086214,1.337116,0.737076,0.695716
58,0.083849,1.316014,0.731367,0.690869
59,0.087212,1.372400,0.720584,0.679274
60,0.084571,1.392836,0.716778,0.675831
61,0.086520,1.259661,0.760863,0.721806
62,0.081380,1.212847,0.767999,0.730426
63,0.085524,1.390019,0.735649,0.697250
64,0.084136,1.316801,0.754520,0.714515
65,0.084263,1.564439,0.705677,0.669503
66,0.082254,1.263413,0.761973,0.724091
67,0.084868,1.346772,0.726134,0.695518
68,0.084663,1.295642,0.727402,0.684769
69,0.082554,1.242571,0.759277,0.722940
70,0.081600,1.429775,0.727878,0.685768
71,0.082100,1.214209,0.761814,0.722063
72,0.083202,1.144512,0.755947,0.716995
73,0.080048,1.405999,0.723121,0.681413
74,0.079951,1.460253,0.727085,0.692359
75,0.082267,1.394876,0.737552,0.702124
76,0.080713,1.323395,0.748652,0.712494
77,0.081180,1.392899,0.738979,0.696013
78,0.079364,1.497789,0.742467,0.699050
79,0.080299,1.418478,0.724865,0.685202
80,0.079594,1.343579,0.759594,0.718484
81,0.077658,1.382522,0.733428,0.691639
82,0.078791,1.315528,0.741675,0.708006
83,0.077400,1.462348,0.711862,0.681670
84,0.076794,1.199062,0.754361,0.716725
85,0.077253,1.369648,0.750714,0.710653
86,0.076547,1.450056,0.726292,0.689067
87,0.077420,1.411261,0.766889,0.722715
88,0.078266,1.276584,0.755630,0.718503
89,0.076187,1.423044,0.723279,0.682019
90,0.079516,1.257612,0.759753,0.723935
91,0.078472,1.271231,0.746908,0.709173
92,0.077774,1.309097,0.739613,0.700252
93,0.076917,1.159495,0.781478,0.743211
94,0.075423,1.523929,0.739613,0.696225
95,0.077769,1.526595,0.714716,0.671242
96,0.077388,1.395663,0.753251,0.714313
97,0.076867,1.428151,0.724231,0.682203
98,0.079727,1.480892,0.701395,0.667317
99,0.075794,1.378873,0.725500,0.683845
100,0.076300,1.332582,0.729940,0.697597
1,1.335658,1.394338,0.502220,0.492426
2,0.941069,1.197072,0.585474,0.537974
3,0.761565,0.984098,0.621154,0.507312
4,0.669802,1.206122,0.621947,0.525293
5,0.604717,1.095762,0.633524,0.551450
6,0.550618,1.018920,0.659848,0.600202
7,0.506361,0.833838,0.712179,0.655573
8,0.465459,0.888471,0.717888,0.669731
9,0.428961,0.839986,0.721059,0.679360
10,0.398187,1.016808,0.728354,0.682792
11,0.370803,1.016147,0.709800,0.656309
12,0.343066,0.886938,0.739454,0.705398
13,0.324828,0.892515,0.737393,0.696573
14,0.301011,0.932724,0.745798,0.712015
15,0.282281,0.966178,0.744688,0.704122
16,0.265096,1.149620,0.692515,0.645333
17,0.251565,1.303862,0.663654,0.641340
18,0.238610,1.006712,0.761656,0.718608
19,0.229739,0.924314,0.764827,0.729118
20,0.216801,1.015490,0.764669,0.730659
21,0.202473,1.057885,0.738186,0.705663
22,0.193158,1.103141,0.742943,0.702669
23,0.186178,1.273338,0.707422,0.664352
24,0.177297,1.059844,0.750872,0.720455
25,0.169056,1.578069,0.649699,0.640243
26,0.164050,1.335793,0.723279,0.681775
27,0.154983,1.087016,0.771646,0.736859
28,0.148878,1.128927,0.758643,0.718893
29,0.142147,1.089933,0.776403,0.738318
30,0.139490,1.189807,0.767364,0.731582
31,0.132474,1.094621,0.769109,0.728677
32,0.131800,1.452822,0.730257,0.677356
33,0.122604,1.220391,0.738186,0.704517
34,0.121694,1.349875,0.712337,0.676449
35,0.116826,1.326717,0.757057,0.723273
36,0.111782,1.190303,0.779734,0.740778
37,0.109181,1.019576,0.770377,0.737291
38,0.104642,1.228041,0.735807,0.692413
39,0.100376,1.182051,0.753885,0.717241
40,0.096855,1.124125,0.770060,0.735713
41,0.085016,1.350810,0.763559,0.720024
42,0.080970,1.253306,0.755947,0.718449
43,0.079209,1.211350,0.752458,0.720764
44,0.079322,1.507200,0.756105,0.708548
45,0.080089,1.352907,0.760228,0.726645
46,0.079906,1.105008,0.781795,0.742840
47,0.077275,1.038706,0.776245,0.739719
48,0.078447,1.280384,0.756740,0.718362
49,0.079184,1.222460,0.773866,0.733984
50,0.078056,1.276210,0.771646,0.732725
51,0.076995,1.756101,0.747383,0.696691
52,0.074703,1.459080,0.711069,0.692524
53,0.077300,1.172991,0.780209,0.743426
54,0.076194,1.519917,0.760704,0.713422
55,0.075781,1.188376,0.763083,0.728284
56,0.075781,1.298588,0.744846,0.704918
57,0.074789,1.320559,0.774659,0.734402
58,0.076496,1.456034,0.720742,0.692285
59,0.076743,1.335989,0.752934,0.712440
60,0.076167,1.340834,0.761814,0.721698
61,0.076092,1.437669,0.764669,0.720416
62,0.075657,1.358488,0.749604,0.712271
63,0.073236,1.357937,0.732160,0.692367
64,0.074451,1.234833,0.776562,0.738488
65,0.072589,1.416793,0.738344,0.695919
66,0.075166,1.171714,0.775135,0.743280
67,0.071982,1.340749,0.733587,0.700108
68,0.072862,1.549124,0.755947,0.712556
69,0.071460,1.075414,0.790993,0.760345
70,0.072194,1.202210,0.739772,0.710121
71,0.072780,1.258088,0.754995,0.725711
72,0.072290,1.529823,0.744212,0.695600
73,0.070826,1.469948,0.754361,0.708059
74,0.070602,1.392479,0.748652,0.708389
75,0.071028,1.426904,0.771329,0.729644
76,0.069352,1.536163,0.754044,0.706287
77,0.067524,1.292030,0.766889,0.725633
78,0.071635,1.516298,0.725658,0.686294
79,0.070218,1.240747,0.768792,0.733497
80,0.069014,1.783738,0.712813,0.671747
81,0.069259,1.805875,0.712020,0.663370
82,0.067909,1.543340,0.761180,0.717007
83,0.067967,1.510064,0.725500,0.690120
84,0.068084,1.410672,0.761021,0.718123
85,0.067049,1.247508,0.777038,0.740736
86,0.066661,1.606619,0.742785,0.701609
87,0.066318,1.446661,0.748176,0.703997
88,0.068801,1.509686,0.717095,0.686878
89,0.068000,1.928375,0.654773,0.645026
90,0.068285,1.370851,0.766730,0.730262
91,0.069049,1.248921,0.759594,0.727391
92,0.067186,1.223703,0.774659,0.739078
93,0.067365,1.307818,0.777038,0.740678
94,0.068210,1.683283,0.753251,0.705555
95,0.067524,1.270193,0.757215,0.722288
96,0.067060,1.434929,0.747859,0.707472
97,0.066629,1.449887,0.768316,0.728131
98,0.066161,1.401700,0.716302,0.687453
99,0.066105,1.487457,0.751507,0.714381
100,0.066958,1.268784,0.755788,0.720608
1,1.332642,1.651175,0.393911,0.372929
2,0.986001,1.182660,0.561370,0.517231
3,0.805417,1.726404,0.503647,0.401510
4,0.704970,1.000014,0.638757,0.596172
5,0.646069,0.946637,0.666191,0.618675
6,0.597583,0.893388,0.694894,0.653811
7,0.553877,0.816001,0.706311,0.665288
8,0.516407,0.825388,0.717095,0.672307
9,0.479912,0.719364,0.762607,0.720504
10,0.443672,0.803447,0.730574,0.697111
11,0.413566,0.678628,0.782905,0.750197
12,0.386015,0.809562,0.751665,0.704702
13,0.364760,0.871163,0.739772,0.699547
14,0.345126,0.819961,0.732477,0.693240
15,0.322648,0.788453,0.761180,0.727742
16,0.307020,0.856746,0.738503,0.693074
17,0.287884,0.945781,0.756105,0.714442
18,0.274572,0.841174,0.760863,0.723712
19,0.257882,0.891014,0.745005,0.709074
20,0.246473,1.041781,0.721694,0.682871
21,0.235475,1.342111,0.641453,0.619296
22,0.220818,1.029330,0.754361,0.715722
23,0.212210,1.108309,0.705519,0.665105
24,0.202268,1.010649,0.735649,0.692198
25,0.195581,1.143842,0.718046,0.682029
26,0.183632,1.274670,0.701713,0.653749
27,0.174716,1.107457,0.742150,0.703160
28,0.167626,1.250138,0.701554,0.647034
29,0.165073,1.138966,0.735649,0.694823
30,0.156739,1.209177,0.736283,0.697235
31,0.152308,1.249316,0.704408,0.662509
32,0.145132,1.096015,0.759911,0.723097
33,0.138663,1.242007,0.715509,0.675184
34,0.138091,1.308050,0.728671,0.687868
35,0.129921,1.062396,0.751031,0.709146
36,0.125216,1.372295,0.723755,0.680391
37,0.120397,1.290357,0.752299,0.708401
38,0.118033,1.302499,0.735331,0.693110
39,0.110599,1.283004,0.740723,0.702400
40,0.109980,1.828244,0.638598,0.597820
41,0.093380,1.443081,0.739772,0.692213
42,0.089521,1.143921,0.757057,0.720102
43,0.087595,1.425804,0.722962,0.675126
44,0.087397,1.214445,0.765144,0.727588
45,0.088009,1.256600,0.754361,0.716514
46,0.090071,1.399082,0.702981,0.675864
47,0.087285,1.223800,0.752458,0.714425
48,0.085448,1.103198,0.767047,0.731783
49,0.086854,1.431451,0.750079,0.709254
50,0.088377,1.058112,0.764827,0.727292
51,0.085550,1.213732,0.776721,0.739938
52,0.083764,1.284637,0.724389,0.683082
53,0.083420,1.299022,0.751031,0.712488
54,0.083914,1.497354,0.750714,0.710341
55,0.084493,1.224120,0.761973,0.722982
56,0.083398,1.468239,0.722645,0.679659
57,0.084724,1.953047,0.683476,0.623033
58,0.084840,1.327291,0.748811,0.709614
59,0.083783,1.349812,0.720901,0.675653
60,0.083237,1.155886,0.771012,0.732884
61,0.084024,1.517692,0.734063,0.702296
62,0.081972,1.454458,0.690771,0.665681
63,0.079218,1.387052,0.739772,0.698649
64,0.081066,1.459626,0.726768,0.685002
65,0.081215,1.407933,0.724231,0.681014
66,0.081770,1.333532,0.742785,0.702379
67,0.079107,1.407336,0.719474,0.676951
68,0.078988,1.574895,0.709324,0.673752
69,0.080887,1.300915,0.758643,0.720228
70,0.080291,1.306680,0.753092,0.713989
71,0.081680,1.301315,0.753251,0.711613
72,0.077475,1.327442,0.749445,0.707228
73,0.078132,1.730172,0.664129,0.628145
74,0.079221,1.813378,0.653187,0.610424
75,0.076789,1.306418,0.737869,0.697375
76,0.076168,1.514699,0.718681,0.680959
77,0.078771,1.467208,0.729305,0.689150
78,0.075584,1.360047,0.749445,0.711152
79,0.075655,1.568140,0.711227,0.672464
80,0.076483,1.491865,0.718998,0.671748
81,0.075212,1.593366,0.710276,0.680233
82,0.074350,1.467859,0.717095,0.676912
83,0.075430,1.693443,0.700603,0.651773
84,0.074716,1.304727,0.758167,0.722922
85,0.074778,1.348674,0.741992,0.700465
86,0.074312,1.467508,0.722169,0.679457
87,0.074050,1.545640,0.745956,0.707391
88,0.075296,1.304474,0.754520,0.718752
89,0.073750,1.624147,0.723597,0.683634
90,0.076204,1.491566,0.746908,0.703541
91,0.071887,1.766093,0.691088,0.637772
92,0.074344,1.487923,0.705677,0.666277
93,0.073998,1.358378,0.732477,0.697531
94,0.073886,1.496362,0.716619,0.680424
95,0.073346,1.530586,0.720108,0.677055
96,0.073991,1.388978,0.751031,0.706757
97,0.074929,1.370996,0.732953,0.694891
98,0.072892,1.610257,0.703457,0.658766
99,0.075007,1.300064,0.755630,0.716805
100,0.075513,1.450777,0.726134,0.686349
1,1.348716,1.613749,0.414367,0.371991
2,1.007110,0.908051,0.628608,0.586087
3,0.823872,1.251097,0.529654,0.459467
4,0.737559,1.203825,0.575008,0.496356
5,0.682167,1.454209,0.556930,0.463764
6,0.636105,0.896648,0.677609,0.608995
